source_id,target_id,latency_ns
2,0,22543
2,0,14516
2,0,14418
2,0,14938
2,0,22241
2,0,21220
2,0,14557
2,0,14488
2,0,15469
2,0,15459
2,0,15599
2,0,15037
2,0,23474
2,0,25078
2,0,16382
2,0,16570
2,0,15459
2,0,14708
2,0,10049
2,0,15449
2,0,9748
2,0,18365
2,0,35006
2,0,15539
2,0,15609
2,0,15510
2,0,15260
2,0,23855
2,0,13225
2,0,15619
2,0,16020
2,0,9648
2,0,17132
2,0,8927
2,0,16251
2,0,15559
2,0,19998
2,0,17985
2,0,16462
2,0,15549
2,0,15069
2,0,17174
2,0,25429
2,0,20940
2,0,20399
2,0,19167
2,0,15970
2,0,16020
2,0,13525
2,0,17232
2,0,26380
2,0,20238
2,0,13656
2,0,16151
2,0,15910
2,0,15459
2,0,16541
2,0,16230
2,0,17183
2,0,15258
2,0,16180
2,0,16151
2,0,15450
2,0,25840
2,0,16511
2,0,15659
2,0,10409
2,0,10058
2,0,18004
2,0,15279
2,0,17222
2,0,17944
2,0,15710
2,0,15441
2,0,15349
2,0,15418
2,0,15860
2,0,16131
2,0,14587
2,0,14968
2,0,14729
2,0,16041
2,0,11171
2,0,19226
2,0,12844
2,0,15229
2,0,16351
2,0,16240
2,0,16621
2,0,15700
2,0,15610
2,0,14988
2,0,16030
2,0,15930
2,0,16471
2,0,8365
2,0,14777
2,0,16321
2,0,8005
2,0,16431
2,0,10590
2,0,21231
2,0,17904
2,0,16611
2,0,10890
2,0,14738
2,0,15920
2,0,15169
2,0,14817
2,0,15979
2,0,15408
2,0,17883
2,0,27913
2,0,11732
2,0,14927
2,0,15007
2,0,15308
2,0,16011
2,0,15629
2,0,14637
2,0,16191
2,0,15098
2,0,14878
2,0,17573
2,0,16090
2,0,15730
2,0,16531
2,0,23284
2,0,16110
2,0,28363
2,0,16070
2,0,15400
2,0,15198
2,0,15239
2,0,19537
2,0,17032
2,0,22653
2,0,15770
2,0,15098
2,0,15629
2,0,23784
2,0,15729
2,0,25960
2,0,14026
2,0,15148
2,0,16220
2,0,15389
2,0,14467
2,0,15038
2,0,33964
2,0,17362
2,0,20418
2,0,17754
2,0,16261
2,0,26370
2,0,15729
2,0,15870
2,0,14978
2,0,14818
2,0,13917
2,0,15950
2,0,105258
2,0,15469
2,0,15559
2,0,15800
2,0,13826
2,0,14979
2,0,15529
2,0,26981
2,0,50025
2,0,18326
2,0,19637
2,0,16290
2,0,15028
2,0,14797
2,0,15719
2,0,15068
2,0,15189
2,0,15150
2,0,10921
2,0,14147
2,0,14558
2,0,15859
2,0,15028
2,0,15389
2,0,15209
2,0,12925
2,0,14788
2,0,14046
2,0,15038
2,0,17433
2,0,10791
2,0,21951
2,0,15661
2,0,14358
2,0,24907
2,0,15971
2,0,23053
2,0,15218
2,0,15739
2,0,16852
2,0,18394
2,0,14707
2,0,16011
2,0,15198
2,0,15691
2,0,24737
2,0,15750
2,0,15610
2,0,15950
2,0,15630
2,0,17503
2,0,17022
2,0,22793
2,0,14357
2,0,15749
2,0,15509
2,0,17483
2,0,15930
2,0,18084
2,0,15309
2,0,16221
2,0,15480
2,0,25738
2,0,20139
2,0,15429
2,0,16411
2,0,15950
2,0,16631
2,0,16471
2,0,21210
2,0,15410
2,0,16962
2,0,15830
2,0,15960
2,0,16651
2,0,15779
2,0,16161
2,0,15839
2,0,15860
2,0,16200
2,0,17042
2,0,15839
2,0,15328
2,0,14066
2,0,15350
2,0,17764
2,0,15749
2,0,15981
2,0,15709
2,0,16622
2,0,16221
2,0,15839
2,0,19246
2,0,15369
2,0,15039
2,0,16500
2,0,15659
2,0,15790
2,0,15069
2,0,15399
2,0,38252
2,0,10991
2,0,18275
2,0,16912
2,0,15098
2,0,14768
2,0,23596
2,0,15729
2,0,15859
2,0,14617
2,0,15519
2,0,19076
2,0,16331
2,0,23875
2,0,9438
2,0,19868
2,0,15529
2,0,15199
2,0,9979
2,0,23474
2,0,16092
2,0,14968
2,0,15539
2,0,17032
2,0,25377
2,0,15649
2,0,16221
2,0,13144
2,0,48121
2,0,16111
2,0,16551
2,0,15249
2,0,23063
2,0,15638
2,0,16391
2,0,15900
2,0,16423
2,0,16552
2,0,53813
2,0,16741
2,0,18083
2,0,8165
2,0,15609
2,0,7876
2,0,14889
2,0,15910
2,0,16511
2,0,16121
2,0,16571
2,0,17773
2,0,80883
2,0,9277
2,0,18004
2,0,18556
2,0,2586237
2,0,1551405
2,0,397940
2,0,11662
2,0,11532
2,0,11002
2,0,14067
2,0,13094
2,0,10931
2,0,16883
2,0,15889
2,0,2802134
2,0,1752024
2,0,697345
2,0,15219
2,0,16140
2,0,17392
2,0,14878
2,0,15529
2,0,16200
2,0,16310
2,0,23845
2,0,16521
2,0,15169
2,0,14648
2,0,15729
2,0,15178
2,0,17934
2,0,16070
2,0,14588
2,0,17483
2,0,15470
2,0,15769
2,0,16320
2,0,24666
2,0,15799
2,0,14868
2,0,16521
2,0,14719
2,0,15359
2,0,16080
2,0,17383
2,0,16973
2,0,10911
2,0,17163
2,0,16432
2,0,25078
2,0,16060
2,0,10500
2,0,18585
2,0,19286
2,0,17503
2,0,16451
2,0,15760
2,0,15630
2,0,14608
2,0,15720
2,0,15138
2,0,15530
2,0,18175
2,0,23955
2,0,15319
2,0,16671
2,0,14768
2,0,14898
2,0,17202
2,0,15138
2,0,37872
2,0,15439
2,0,16821
2,0,17983
2,0,16181
2,0,7965
2,0,16030
2,0,15801
2,0,15509
2,0,16711
2,0,15920
2,0,14637
2,0,8305
2,0,15178
2,0,11612
2,0,14998
2,0,16210
2,0,15419
2,0,15509
2,0,16751
2,0,15870
2,0,14940
2,0,14688
2,0,9197
2,0,17242
2,0,17392
2,0,16932
2,0,16041
2,0,34584
2,0,16371
2,0,16480
2,0,15579
2,0,17613
2,0,23674
2,0,14847
2,0,15598
2,0,508218
2,0,25147
2,0,15990
2,0,16132
2,0,24577
2,0,18124
2,0,14507
2,0,16180
2,0,15538
2,0,22672
2,0,10479
2,0,26672
2,0,16352
2,0,15760
2,0,16230
2,0,15959
2,0,15860
2,0,15750
2,0,8306
2,0,15208
2,0,15478
2,0,16091
2,0,16101
2,0,16582
2,0,15820
2,0,16420
2,0,19025
2,0,15239
2,0,15850
2,0,15730
2,0,23805
2,0,14437
2,0,15158
2,0,15009
2,0,24316
2,0,14888
2,0,14688
2,0,15208
2,0,16691
2,0,13425
2,0,296650
2,0,15328
2,0,15469
2,0,15669
2,0,2553895
2,0,268135
2,0,15950
2,0,14086
2,0,15399
2,0,17212
2,0,13215
2,0,10909
2,0,17152
2,0,16370
2,0,14056
2,0,15599
2,0,15619
2,0,15569
2,0,16491
2,0,17633
2,0,115658
2,0,15681
2,0,15920
2,0,15920
2,0,24326
2,0,9378
2,0,16541
2,0,15349
2,0,14457
2,0,15781
